"","cell_line","COSMIC_ID","drug","log10_dose","viability"
"7518","KS-1",907313,"Navitoclax",1e-04,0.868270568841614
"7519","KS-1",907313,"Navitoclax",0.199,0.778579984246078
"7520","KS-1",907313,"Navitoclax",0.301,0.99011385960246
"7521","KS-1",907313,"Navitoclax",0.5,0.847599848591307
"7522","KS-1",907313,"Navitoclax",0.699,0.40503475494851
"7523","KS-1",907313,"Navitoclax",1,1.08509706122331
"7524","KU-19-19",907312,"Navitoclax",-2.6987,0.932500966921884
"7525","KU-19-19",907312,"Navitoclax",-2.3008,0.840378892992424
"7526","KU-19-19",907312,"Navitoclax",-2.1988,0.965071552219414
"7527","KU-19-19",907312,"Navitoclax",-1.9998,1.01635771116757
"7528","KU-19-19",907312,"Navitoclax",-1.8008,0.902756406528995
"7529","KU-19-19",907312,"Navitoclax",-1.6988,0.969594718916749
"7530","KU-19-19",907312,"Navitoclax",-1.4998,0.994826529853357
"7531","KU-19-19",907312,"Navitoclax",-1.3009,0.8883734762954
"7532","KU-19-19",907312,"Navitoclax",-1.1989,0.945162048597681
"7533","KU-19-19",907312,"Navitoclax",-0.9998,1.01996107002387
"7534","KU-19-19",907312,"Navitoclax",-0.8009,0.87360442712936
"7535","KU-19-19",907312,"Navitoclax",-0.6989,0.96687892635998
"7536","KU-19-19",907312,"Navitoclax",-0.4999,0.949940244840877
"7537","KU-19-19",907312,"Navitoclax",-0.301,0.884686040490546
"7538","KU-19-19",907312,"Navitoclax",-0.1989,0.94245571873275
"7539","KU-19-19",907312,"Navitoclax",1e-04,1.06842847093675
"7540","KU-19-19",907312,"Navitoclax",0.199,0.914204832876005
"7541","KU-19-19",907312,"Navitoclax",0.301,0.987687385706077
"7542","KU-19-19",907312,"Navitoclax",0.5,0.924827947626263
"7543","KU-19-19",907312,"Navitoclax",0.699,0.844085634743901
"7544","KU-19-19",907312,"Navitoclax",1,1.09714412700767
"7545","KU812",907311,"Navitoclax",-2.6987,1.05060306400658
"7546","KU812",907311,"Navitoclax",-2.3008,1.21326192646284
"7547","KU812",907311,"Navitoclax",-2.1988,1.03367183104687
"7548","KU812",907311,"Navitoclax",-1.9998,1.17162066514683
"7549","KU812",907311,"Navitoclax",-1.8008,0.826386759077675
"7550","KU812",907311,"Navitoclax",-1.6988,1.17310230666032
"7551","KU812",907311,"Navitoclax",-1.4998,1.23562778685252
"7552","KU812",907311,"Navitoclax",-1.3009,0.82961837262745
"7553","KU812",907311,"Navitoclax",-1.1989,0.993279525684857
"7554","KU812",907311,"Navitoclax",-0.9998,1.13132034379409
"7555","KU812",907311,"Navitoclax",-0.8009,0.813358253924372
"7556","KU812",907311,"Navitoclax",-0.6989,0.975025966157442
"7557","KU812",907311,"Navitoclax",-0.4999,0.875329034389572
"7558","KU812",907311,"Navitoclax",-0.301,0.745086165562285
"7559","KU812",907311,"Navitoclax",-0.1989,0.835609122776648
"7560","KU812",907311,"Navitoclax",1e-04,0.817270299599419
"7561","KU812",907311,"Navitoclax",0.199,0.706102701056578
"7562","KU812",907311,"Navitoclax",0.301,0.718358289695763
"7563","KU812",907311,"Navitoclax",0.5,0.589794069971236
"7564","KU812",907311,"Navitoclax",0.699,0.485026317267237
"7565","KU812",907311,"Navitoclax",1,0.112460804945176
"7566","KURAMOCHI",909975,"Navitoclax",-2.6987,1.01085553672405
"7567","KURAMOCHI",909975,"Navitoclax",-2.3008,0.935556967876127
"7568","KURAMOCHI",909975,"Navitoclax",-2.1988,0.863724084627366
"7569","KURAMOCHI",909975,"Navitoclax",-1.9998,0.903478629294858
"7570","KURAMOCHI",909975,"Navitoclax",-1.8008,0.856740235729143
"7571","KURAMOCHI",909975,"Navitoclax",-1.6988,0.975671593661295
"7572","KURAMOCHI",909975,"Navitoclax",-1.4998,0.993632215065172
"7573","KURAMOCHI",909975,"Navitoclax",-1.3009,0.977294892535244
"7574","KURAMOCHI",909975,"Navitoclax",-1.1989,1.05719375155274
"7575","KURAMOCHI",909975,"Navitoclax",-0.9998,1.04088760730751
"7576","KURAMOCHI",909975,"Navitoclax",-0.8009,1.06542985902473
"7577","KURAMOCHI",909975,"Navitoclax",-0.6989,1.02279746274141
"7578","KURAMOCHI",909975,"Navitoclax",-0.4999,1.00652413291075
"7579","KURAMOCHI",909975,"Navitoclax",-0.301,0.968025190663277
"7580","KURAMOCHI",909975,"Navitoclax",-0.1989,0.939102071640092
"7581","KURAMOCHI",909975,"Navitoclax",1e-04,0.834796600075719
"7582","KURAMOCHI",909975,"Navitoclax",0.199,0.981954009706494
"7583","KURAMOCHI",909975,"Navitoclax",0.301,0.89412607031142
"7584","KURAMOCHI",909975,"Navitoclax",0.5,0.903478629294858
"7585","KURAMOCHI",909975,"Navitoclax",0.699,0.981954009706494
"7586","KURAMOCHI",909975,"Navitoclax",1,0.469914897428851
"7587","KY821",907300,"Navitoclax",-2.6987,1.05393344619674
"7588","KY821",907300,"Navitoclax",-2.3008,1.00479247493763
"7589","KY821",907300,"Navitoclax",-2.1988,0.942393144980233
"7590","KY821",907300,"Navitoclax",-1.9998,0.958592597201874
"7591","KY821",907300,"Navitoclax",-1.8008,0.999862756103256
"7592","KY821",907300,"Navitoclax",-1.6988,0.89182621849514
"7593","KY821",907300,"Navitoclax",-1.4998,0.808833376720651
"7594","KY821",907300,"Navitoclax",-1.3009,0.489210990982871
"7595","KY821",907300,"Navitoclax",-1.1989,0.393890559251027
"7596","KY821",907300,"Navitoclax",-0.9998,0.257907893558551
"7597","KY821",907300,"Navitoclax",-0.8009,0.210514111540368
"7598","KY821",907300,"Navitoclax",-0.6989,0.0900819684664439
"7599","KY821",907300,"Navitoclax",-0.4999,0.0410496896396001
"7600","KY821",907300,"Navitoclax",-0.301,0.0798120373139526
"7601","KY821",907300,"Navitoclax",-0.1989,0.0360552710520008
"7602","KY821",907300,"Navitoclax",1e-04,0.0218479592728464
"7603","KY821",907300,"Navitoclax",0.199,0.109390350320167
"7604","KY821",907300,"Navitoclax",0.301,0.0645882054223107
"7605","KY821",907300,"Navitoclax",0.5,0.0141625083329933
"7606","KY821",907300,"Navitoclax",0.699,0.175980269653531
"7607","KY821",907300,"Navitoclax",1,0.0352915499261498
"7608","KYAE-1",1503368,"Navitoclax",-2.6987,1.03389071018493
"7609","KYAE-1",1503368,"Navitoclax",-2.3008,0.972711825825366
"7610","KYAE-1",1503368,"Navitoclax",-2.1988,0.965774768316688
"7611","KYAE-1",1503368,"Navitoclax",-1.9998,1.05004980509865
"7612","KYAE-1",1503368,"Navitoclax",-1.8008,0.96033944730804
"7613","KYAE-1",1503368,"Navitoclax",-1.6988,0.987143105435387
"7614","KYAE-1",1503368,"Navitoclax",-1.4998,1.61596962274212
"7615","KYAE-1",1503368,"Navitoclax",-1.3009,0.972711825825366
"7616","KYAE-1",1503368,"Navitoclax",-1.1989,0.90967764261724
"7617","KYAE-1",1503368,"Navitoclax",-0.9998,1.00768892588148
"7618","KYAE-1",1503368,"Navitoclax",-0.8009,0.956186481092433
"7619","KYAE-1",1503368,"Navitoclax",-0.6989,0.868268628305465
"7620","KYAE-1",1503368,"Navitoclax",-0.4999,0.929014198785308
"7621","KYAE-1",1503368,"Navitoclax",-0.301,0.819744236883875
"7622","KYAE-1",1503368,"Navitoclax",-0.1989,0.845544680525869
"7623","KYAE-1",1503368,"Navitoclax",1e-04,0.935061230123485
"7624","KYAE-1",1503368,"Navitoclax",0.199,0.716395942205927
"7625","KYAE-1",1503368,"Navitoclax",0.301,0.698621640546224
"7626","KYAE-1",1503368,"Navitoclax",0.5,0.780719461675265
"7627","KYAE-1",1503368,"Navitoclax",0.699,0.480758369535026
"7628","KYAE-1",1503368,"Navitoclax",1,0.372275737623885
"7629","KYM-1",1240166,"Navitoclax",-2.6987,0.926378061300124
"7630","KYM-1",1240166,"Navitoclax",-2.3008,0.934718396546298
"7631","KYM-1",1240166,"Navitoclax",-2.1988,0.97796210270812
"7632","KYM-1",1240166,"Navitoclax",-1.9998,1.06574101200984
"7633","KYM-1",1240166,"Navitoclax",-1.8008,1.03649143118594
"7634","KYM-1",1240166,"Navitoclax",-1.6988,1.01800737884684
"7635","KYM-1",1240166,"Navitoclax",-1.4998,1.04801083066083
"7636","KYM-1",1240166,"Navitoclax",-1.3009,0.861027010779272
"7637","KYM-1",1240166,"Navitoclax",-1.1989,1.05304263133613
"7638","KYM-1",1240166,"Navitoclax",-0.9998,1.02317744904332
"7639","KYM-1",1240166,"Navitoclax",-0.8009,0.817160905677604
"7640","KYM-1",1240166,"Navitoclax",-0.6989,1.0130148117258
"7641","KYM-1",1240166,"Navitoclax",-0.4999,1.07282566606353
"7642","KYM-1",1240166,"Navitoclax",-0.301,0.854015775570553
"7643","KYM-1",1240166,"Navitoclax",-0.1989,1.0947637342008
"7644","KYM-1",1240166,"Navitoclax",1e-04,0.968225014590254
"7645","KYM-1",1240166,"Navitoclax",0.199,0.81892289148922
"7646","KYM-1",1240166,"Navitoclax",0.301,0.97630373251057
"7647","KYM-1",1240166,"Navitoclax",0.5,0.966444577969432
"7648","KYM-1",1240166,"Navitoclax",0.699,0.6539936779145
"7649","KYM-1",1240166,"Navitoclax",1,0.110277117931775
"7650","KYSE-140",753573,"Navitoclax",-2.6987,0.942684165132624
"7651","KYSE-140",753573,"Navitoclax",-2.3008,0.841572554948365
"7652","KYSE-140",753573,"Navitoclax",-2.1988,0.947467962984375
"7653","KYSE-140",753573,"Navitoclax",-1.9998,0.997285927244801
"7654","KYSE-140",753573,"Navitoclax",-1.8008,0.838567274091503
"7655","KYSE-140",753573,"Navitoclax",-1.6988,1.04020004441833
"7656","KYSE-140",753573,"Navitoclax",-1.4998,1.04748444293694
"7657","KYSE-140",753573,"Navitoclax",-1.3009,0.880453376034028
"7658","KYSE-140",753573,"Navitoclax",-1.1989,1.01143035104415
"7659","KYSE-140",753573,"Navitoclax",-0.9998,1.02119986004501
"7660","KYSE-140",753573,"Navitoclax",-0.8009,0.991179192604067
"7661","KYSE-140",753573,"Navitoclax",-0.6989,0.918714996176121
"7662","KYSE-140",753573,"Navitoclax",-0.4999,1.09771259175522
"7663","KYSE-140",753573,"Navitoclax",-0.301,0.886463937747754
"7664","KYSE-140",753573,"Navitoclax",-0.1989,1.04658959259794
"7665","KYSE-140",753573,"Navitoclax",1e-04,1.20531047279308
"7666","KYSE-140",753573,"Navitoclax",0.199,0.784722658739377
"7667","KYSE-140",753573,"Navitoclax",0.301,1.06738071403055
"7668","KYSE-140",753573,"Navitoclax",0.5,1.12639745786501
"7669","KYSE-140",753573,"Navitoclax",0.699,0.81164496641544
"7670","KYSE-140",753573,"Navitoclax",1,0.997285927244801
"7671","KYSE-150",907317,"Navitoclax",-2.6987,0.759811258897865
"7672","KYSE-150",907317,"Navitoclax",-2.3008,0.838168413892621
"7673","KYSE-150",907317,"Navitoclax",-2.1988,0.852203677705981
"7674","KYSE-150",907317,"Navitoclax",-1.9998,1.0929708596232
"7675","KYSE-150",907317,"Navitoclax",-1.8008,0.839349538052147
"7676","KYSE-150",907317,"Navitoclax",-1.6988,1.02846549374224
"7677","KYSE-150",907317,"Navitoclax",-1.4998,0.967013997397611
"7678","KYSE-150",907317,"Navitoclax",-1.3009,0.835843075703555
"7679","KYSE-150",907317,"Navitoclax",-1.1989,1.14485129262843
"7680","KYSE-150",907317,"Navitoclax",-0.9998,1.23954347946578
"7681","KYSE-150",907317,"Navitoclax",-0.8009,0.867585787490805
"7682","KYSE-150",907317,"Navitoclax",-0.6989,0.989109188211183
"7683","KYSE-150",907317,"Navitoclax",-0.4999,1.06725692392473
"7684","KYSE-150",907317,"Navitoclax",-0.301,0.814656661092065
"7685","KYSE-150",907317,"Navitoclax",-0.1989,1.0695407279953
"7686","KYSE-150",907317,"Navitoclax",1e-04,1.14439873102014
"7687","KYSE-150",907317,"Navitoclax",0.199,0.814656661092065
"7688","KYSE-150",907317,"Navitoclax",0.301,0.953172834616633
"7689","KYSE-150",907317,"Navitoclax",0.5,0.781918269426838
"7690","KYSE-150",907317,"Navitoclax",0.699,0.95222071554681
"7691","KYSE-150",907317,"Navitoclax",1,0.774207275078598
"7692","KYSE-180",907318,"Navitoclax",-2.6987,0.984042400476522
"7693","KYSE-180",907318,"Navitoclax",-2.3008,0.963182398465286
"7694","KYSE-180",907318,"Navitoclax",-2.1988,0.972746903406096
"7695","KYSE-180",907318,"Navitoclax",-1.9998,0.994179577101355
"7696","KYSE-180",907318,"Navitoclax",-1.8008,1.0900847800582
"7697","KYSE-180",907318,"Navitoclax",-1.6988,0.965689063406539
"7698","KYSE-180",907318,"Navitoclax",-1.4998,0.967200417903345
"7699","KYSE-180",907318,"Navitoclax",-1.3009,1.03454424338894
"7700","KYSE-180",907318,"Navitoclax",-1.1989,1.00945357754606
"7701","KYSE-180",907318,"Navitoclax",-0.9998,0.959715693357905
"7702","KYSE-180",907318,"Navitoclax",-0.8009,0.979031366349492
"7703","KYSE-180",907318,"Navitoclax",-0.6989,0.975567086334792
"7704","KYSE-180",907318,"Navitoclax",-0.4999,1.05388661929273
"7705","KYSE-180",907318,"Navitoclax",-0.301,1.06626983878716
"7706","KYSE-180",907318,"Navitoclax",-0.1989,0.954408331691762
"7707","KYSE-180",907318,"Navitoclax",1e-04,0.872460311394721
"7708","KYSE-180",907318,"Navitoclax",0.199,1.01603995104246
"7709","KYSE-180",907318,"Navitoclax",0.301,0.933131454203552
"7710","KYSE-180",907318,"Navitoclax",0.5,0.567094933552265
"7711","KYSE-180",907318,"Navitoclax",0.699,0.868005612270602
"7712","KYSE-180",907318,"Navitoclax",1,0.30080380210102
"7713","KYSE-220",1240167,"Navitoclax",-2.6987,0.927771276116022
"7714","KYSE-220",1240167,"Navitoclax",-2.3008,0.920975404346949
"7715","KYSE-220",1240167,"Navitoclax",-2.1988,0.99045478132954
"7716","KYSE-220",1240167,"Navitoclax",-1.9998,1.1225863265385
"7717","KYSE-220",1240167,"Navitoclax",-1.8008,1.07123107925416
"7718","KYSE-220",1240167,"Navitoclax",-1.6988,0.953199672506114
"7719","KYSE-220",1240167,"Navitoclax",-1.4998,1.05214650584673
"7720","KYSE-220",1240167,"Navitoclax",-1.3009,1.02688362315481
"7721","KYSE-220",1240167,"Navitoclax",-1.1989,1.1379896426308
"7722","KYSE-220",1240167,"Navitoclax",-0.9998,1.16221592163838
"7723","KYSE-220",1240167,"Navitoclax",-0.8009,0.893892791702895
"7724","KYSE-220",1240167,"Navitoclax",-0.6989,1.06928666877258
"7725","KYSE-220",1240167,"Navitoclax",-0.4999,0.946498288346301
"7726","KYSE-220",1240167,"Navitoclax",-0.301,0.881575485476579
"7727","KYSE-220",1240167,"Navitoclax",-0.1989,1.06236042119743
"7728","KYSE-220",1240167,"Navitoclax",1e-04,0.851833985350599
"7729","KYSE-220",1240167,"Navitoclax",0.199,0.891419023088405
"7730","KYSE-220",1240167,"Navitoclax",0.301,0.91824045076192
"7731","KYSE-220",1240167,"Navitoclax",0.5,0.851833985350599
"7732","KYSE-220",1240167,"Navitoclax",0.699,1.14266114799756
"7733","KYSE-220",1240167,"Navitoclax",1,0.407273286339401
"7734","KYSE-270",907319,"Navitoclax",-2.6987,0.95521896124438
"7735","KYSE-270",907319,"Navitoclax",-2.3008,0.816023461114248
"7736","KYSE-270",907319,"Navitoclax",-2.1988,1.02065358563632
"7737","KYSE-270",907319,"Navitoclax",-1.9998,1.06232202807266
"7738","KYSE-270",907319,"Navitoclax",-1.8008,0.875189778595625
"7739","KYSE-270",907319,"Navitoclax",-1.6988,0.992439517847219
"7740","KYSE-270",907319,"Navitoclax",-1.4998,1.11527699507669
"7741","KYSE-270",907319,"Navitoclax",-1.3009,0.840947598158991
"7742","KYSE-270",907319,"Navitoclax",-1.1989,1.00398285671432
"7743","KYSE-270",907319,"Navitoclax",-0.9998,1.05609778272018
"7744","KYSE-270",907319,"Navitoclax",-0.8009,0.781781280677614
"7745","KYSE-270",907319,"Navitoclax",-0.6989,1.03221034699046
"7746","KYSE-270",907319,"Navitoclax",-0.4999,0.897232881708077
"7747","KYSE-270",907319,"Navitoclax",-0.301,0.809800571995887
"7748","KYSE-270",907319,"Navitoclax",-0.1989,1.06043783726662
"7749","KYSE-270",907319,"Navitoclax",1e-04,0.947092019871876
"7750","KYSE-270",907319,"Navitoclax",0.199,0.928133206958641
"7751","KYSE-270",907319,"Navitoclax",0.301,1.01681475433866
"7752","KYSE-270",907319,"Navitoclax",0.5,0.937739358007163
"7753","KYSE-270",907319,"Navitoclax",0.699,0.781781280677614
"7754","KYSE-270",907319,"Navitoclax",1,1.08099476413008
"7755","KYSE-410",753574,"Navitoclax",-2.6987,0.96899031663113
"7756","KYSE-410",753574,"Navitoclax",-2.3008,0.860745531894941
"7757","KYSE-410",753574,"Navitoclax",-2.1988,0.991520017496029
"7758","KYSE-410",753574,"Navitoclax",-1.9998,1.02171727200941
"7759","KYSE-410",753574,"Navitoclax",-1.8008,0.966627244858879
"7760","KYSE-410",753574,"Navitoclax",-1.6988,0.985079754400187
"7761","KYSE-410",753574,"Navitoclax",-1.4998,1.04569332978725
"7762","KYSE-410",753574,"Navitoclax",-1.3009,0.993097673099864
"7763","KYSE-410",753574,"Navitoclax",-1.1989,0.916447194544316
"7764","KYSE-410",753574,"Navitoclax",-0.9998,1.00459454756099
"7765","KYSE-410",753574,"Navitoclax",-0.8009,0.882808068423608
"7766","KYSE-410",753574,"Navitoclax",-0.6989,1.01081836684246
"7767","KYSE-410",753574,"Navitoclax",-0.4999,1.06966938756509
"7768","KYSE-410",753574,"Navitoclax",-0.301,0.951188084882228
"7769","KYSE-410",753574,"Navitoclax",-0.1989,1.00760945526509
"7770","KYSE-410",753574,"Navitoclax",1e-04,1.03028924310875
"7771","KYSE-410",753574,"Navitoclax",0.199,0.977658513123213
"7772","KYSE-410",753574,"Navitoclax",0.301,0.997949060621323
"7773","KYSE-410",753574,"Navitoclax",0.5,0.71183202966843
"7774","KYSE-410",753574,"Navitoclax",0.699,0.836467510526575
"7775","KYSE-410",753574,"Navitoclax",1,0.617667654077243
"7776","KYSE-450",907320,"Navitoclax",-2.6987,0.941828072772898
"7777","KYSE-450",907320,"Navitoclax",-2.3008,0.888076266877131
"7778","KYSE-450",907320,"Navitoclax",-2.1988,0.949267883168888
"7779","KYSE-450",907320,"Navitoclax",-1.9998,1.02938947288311
"7780","KYSE-450",907320,"Navitoclax",-1.8008,0.934196397160878
"7781","KYSE-450",907320,"Navitoclax",-1.6988,0.974731646830811
"7782","KYSE-450",907320,"Navitoclax",-1.4998,1.0688683326858
"7783","KYSE-450",907320,"Navitoclax",-1.3009,0.893833747193599
"7784","KYSE-450",907320,"Navitoclax",-1.1989,0.963529296220228
"7785","KYSE-450",907320,"Navitoclax",-0.9998,1.02026674118957
"7786","KYSE-450",907320,"Navitoclax",-0.8009,0.882318786560664
"7787","KYSE-450",907320,"Navitoclax",-0.6989,0.940080037092464
"7788","KYSE-450",907320,"Navitoclax",-0.4999,1.06584861313567
"7789","KYSE-450",907320,"Navitoclax",-0.301,0.919787624431707
"7790","KYSE-450",907320,"Navitoclax",-0.1989,0.941113936244915
"7791","KYSE-450",907320,"Navitoclax",1e-04,1.14178661319092
"7792","KYSE-450",907320,"Navitoclax",0.199,0.870803825927729
"7793","KYSE-450",907320,"Navitoclax",0.301,0.930924167278487
"7794","KYSE-450",907320,"Navitoclax",0.5,0.947348460684451
"7795","KYSE-450",907320,"Navitoclax",0.699,0.79300248196541
"7796","KYSE-450",907320,"Navitoclax",1,0.579769125130291
"7797","KYSE-50",1298222,"Navitoclax",-2.6987,0.930801137410189
"7798","KYSE-50",1298222,"Navitoclax",-2.3008,1.0657915146781
"7799","KYSE-50",1298222,"Navitoclax",-2.1988,0.970734880866452
"7800","KYSE-50",1298222,"Navitoclax",-1.9998,1.02489602326095
"7801","KYSE-50",1298222,"Navitoclax",-1.8008,1.02981448154838
"7802","KYSE-50",1298222,"Navitoclax",-1.6988,1.13043643733297
"7803","KYSE-50",1298222,"Navitoclax",-1.4998,1.17520692240228
"7804","KYSE-50",1298222,"Navitoclax",-1.3009,0.918702902994707
"7805","KYSE-50",1298222,"Navitoclax",-1.1989,0.993074385050982
"7806","KYSE-50",1298222,"Navitoclax",-0.9998,0.943761664319231
"7807","KYSE-50",1298222,"Navitoclax",-0.8009,0.957928812690324
"7808","KYSE-50",1298222,"Navitoclax",-0.6989,0.981912987298357
"7809","KYSE-50",1298222,"Navitoclax",-0.4999,0.817552661521006
"7810","KYSE-50",1298222,"Navitoclax",-0.301,0.899072848796552
"7811","KYSE-50",1298222,"Navitoclax",-0.1989,0.812620648930624
"7812","KYSE-50",1298222,"Navitoclax",1e-04,0.913699484490964
"7813","KYSE-50",1298222,"Navitoclax",0.199,0.886008945131577
"7814","KYSE-50",1298222,"Navitoclax",0.301,0.728007897105301
"7815","KYSE-50",1298222,"Navitoclax",0.5,0.64023422783755
"7816","KYSE-50",1298222,"Navitoclax",0.699,0.575518941533928
"7817","KYSE-50",1298222,"Navitoclax",1,0.180510112272942
"7818","KYSE-510",907321,"Navitoclax",-2.6987,1.17889142075718
"7819","KYSE-510",907321,"Navitoclax",-2.1988,0.935420774239954
"7820","KYSE-510",907321,"Navitoclax",-1.6988,1.00009950574077
"7821","KYSE-510",907321,"Navitoclax",-1.1989,1.10278943021591
"7822","KYSE-510",907321,"Navitoclax",-0.6989,0.923997515199502
"7823","KYSE-510",907321,"Navitoclax",-0.1989,1.01148296248491
"7824","KYSE-510",907321,"Navitoclax",0.301,1.01148296248491
"7825","KYSE-520",753575,"Navitoclax",-2.6987,0.940744421282449
"7826","KYSE-520",753575,"Navitoclax",-2.3008,0.917017287073979
"7827","KYSE-520",753575,"Navitoclax",-2.1988,0.943945103498832
"7828","KYSE-520",753575,"Navitoclax",-1.9998,1.06064207635341
"7829","KYSE-520",753575,"Navitoclax",-1.8008,0.985534653725204
"7830","KYSE-520",753575,"Navitoclax",-1.6988,0.979186122876089
"7831","KYSE-520",753575,"Navitoclax",-1.4998,1.07664617086352
"7832","KYSE-520",753575,"Navitoclax",-1.3009,0.867201284406493
"7833","KYSE-520",753575,"Navitoclax",-1.1989,1.12013344288659
"7834","KYSE-520",753575,"Navitoclax",-0.9998,1.03663593458825
"7835","KYSE-520",753575,"Navitoclax",-0.8009,0.948164506531217
"7836","KYSE-520",753575,"Navitoclax",-0.6989,1.01601910461227
"7837","KYSE-520",753575,"Navitoclax",-0.4999,0.849877410222357
"7838","KYSE-520",753575,"Navitoclax",-0.301,0.938813824539347
"7839","KYSE-520",753575,"Navitoclax",-0.1989,0.985587487308856
"7840","KYSE-520",753575,"Navitoclax",1e-04,0.980621603802867
"7841","KYSE-520",753575,"Navitoclax",0.199,0.960610362004716
"7842","KYSE-520",753575,"Navitoclax",0.301,0.933471666926895
"7843","KYSE-520",753575,"Navitoclax",0.5,0.695160141187655
"7844","KYSE-520",753575,"Navitoclax",0.699,0.7644415248164
"7845","KYSE-520",753575,"Navitoclax",1,0.276375312736171
"7846","KYSE-70",753576,"Navitoclax",-2.6987,0.991017065325556
"7847","KYSE-70",753576,"Navitoclax",-2.3008,1.00181228054488
"7848","KYSE-70",753576,"Navitoclax",-2.1988,0.984305331544684
"7849","KYSE-70",753576,"Navitoclax",-1.9998,1.11581863727244
"7850","KYSE-70",753576,"Navitoclax",-1.8008,0.948331602397966
"7851","KYSE-70",753576,"Navitoclax",-1.6988,0.984738387982915
"7852","KYSE-70",753576,"Navitoclax",-1.4998,1.05170182654771
