,drug,cell_line,name,tissue,histology,log10_dose,viability 
3942,CISPLATIN,930297,SiHa,cervix,carcinoma,1,0.663878063
3943,CISPLATIN,1299075,VCaP,prostate,carcinoma,-1.408239965,1
3944,CISPLATIN,1299075,VCaP,prostate,carcinoma,-1.10720997,0.955111394
3945,CISPLATIN,1299075,VCaP,prostate,carcinoma,-0.806179974,1
3946,CISPLATIN,1299075,VCaP,prostate,carcinoma,-0.505149978,1
3947,CISPLATIN,1299075,VCaP,prostate,carcinoma,-0.204119983,1
3948,CISPLATIN,1299075,VCaP,prostate,carcinoma,0.096910013,1
3949,CISPLATIN,1299075,VCaP,prostate,carcinoma,0.397940009,1
3950,CISPLATIN,1299075,VCaP,prostate,carcinoma,0.698970004,1
3951,CISPLATIN,1299075,VCaP,prostate,carcinoma,1,1
3952,CISPLATIN,971773,RH-1,soft_tissue,rhabdomyosarcoma,-1.408239965,1
3953,CISPLATIN,971773,RH-1,soft_tissue,rhabdomyosarcoma,-1.10720997,1
3954,CISPLATIN,971773,RH-1,soft_tissue,rhabdomyosarcoma,-0.806179974,1
3955,CISPLATIN,971773,RH-1,soft_tissue,rhabdomyosarcoma,-0.505149978,1
3956,CISPLATIN,971773,RH-1,soft_tissue,rhabdomyosarcoma,-0.204119983,1
3957,CISPLATIN,971773,RH-1,soft_tissue,rhabdomyosarcoma,0.096910013,1
3958,CISPLATIN,971773,RH-1,soft_tissue,rhabdomyosarcoma,0.397940009,1
3959,CISPLATIN,971773,RH-1,soft_tissue,rhabdomyosarcoma,0.698970004,0.97603386
3960,CISPLATIN,971773,RH-1,soft_tissue,rhabdomyosarcoma,1,0.152981618
3961,CISPLATIN,724874,NCI-H2291,lung,carcinoma,-1.408239965,1
3962,CISPLATIN,724874,NCI-H2291,lung,carcinoma,-1.10720997,0.888105046
3963,CISPLATIN,724874,NCI-H2291,lung,carcinoma,-0.806179974,0.991378868
3964,CISPLATIN,724874,NCI-H2291,lung,carcinoma,-0.505149978,1
3965,CISPLATIN,724874,NCI-H2291,lung,carcinoma,-0.204119983,1
3966,CISPLATIN,724874,NCI-H2291,lung,carcinoma,0.096910013,0.999101143
3967,CISPLATIN,724874,NCI-H2291,lung,carcinoma,0.397940009,0.999067395
3968,CISPLATIN,724874,NCI-H2291,lung,carcinoma,0.698970004,1
3969,CISPLATIN,724874,NCI-H2291,lung,carcinoma,1,0.913984971
3970,CISPLATIN,906818,COLO-679,skin,malignant_melanoma,-1.408239965,1
3971,CISPLATIN,906818,COLO-679,skin,malignant_melanoma,-1.10720997,1
3972,CISPLATIN,906818,COLO-679,skin,malignant_melanoma,-0.806179974,1
3973,CISPLATIN,906818,COLO-679,skin,malignant_melanoma,-0.505149978,1
3974,CISPLATIN,906818,COLO-679,skin,malignant_melanoma,-0.204119983,1
3975,CISPLATIN,906818,COLO-679,skin,malignant_melanoma,0.096910013,1
3976,CISPLATIN,906818,COLO-679,skin,malignant_melanoma,0.397940009,0.848987886
3977,CISPLATIN,906818,COLO-679,skin,malignant_melanoma,0.698970004,0.68118244
3978,CISPLATIN,906818,COLO-679,skin,malignant_melanoma,1,0.393491349
3979,CISPLATIN,907069,HuCCT1,biliary_tract,carcinoma,-1.408239965,1
3980,CISPLATIN,907069,HuCCT1,biliary_tract,carcinoma,-1.10720997,0.945849483
3981,CISPLATIN,907069,HuCCT1,biliary_tract,carcinoma,-0.806179974,0.999575377
3982,CISPLATIN,907069,HuCCT1,biliary_tract,carcinoma,-0.505149978,1
3983,CISPLATIN,907069,HuCCT1,biliary_tract,carcinoma,-0.204119983,0.899329511
3984,CISPLATIN,907069,HuCCT1,biliary_tract,carcinoma,0.096910013,0.972163644
3985,CISPLATIN,907069,HuCCT1,biliary_tract,carcinoma,0.397940009,1
3986,CISPLATIN,907069,HuCCT1,biliary_tract,carcinoma,0.698970004,0.860470484
3987,CISPLATIN,907069,HuCCT1,biliary_tract,carcinoma,1,0.741811324
3988,CISPLATIN,910943,CAS-1,central_nervous_system,glioma,-1.408239965,1
3989,CISPLATIN,910943,CAS-1,central_nervous_system,glioma,-1.10720997,1
3990,CISPLATIN,910943,CAS-1,central_nervous_system,glioma,-0.806179974,1
3991,CISPLATIN,910943,CAS-1,central_nervous_system,glioma,-0.505149978,0.992693376
3992,CISPLATIN,910943,CAS-1,central_nervous_system,glioma,-0.204119983,0.928739308
3993,CISPLATIN,910943,CAS-1,central_nervous_system,glioma,0.096910013,0.933395557
3994,CISPLATIN,910943,CAS-1,central_nervous_system,glioma,0.397940009,0.974083457
3995,CISPLATIN,910943,CAS-1,central_nervous_system,glioma,0.698970004,0.79001082
3996,CISPLATIN,910943,CAS-1,central_nervous_system,glioma,1,0.89399838
3997,CISPLATIN,909757,SW948,large_intestine,carcinoma,-1.408239965,1
3998,CISPLATIN,909757,SW948,large_intestine,carcinoma,-1.10720997,0.758779982
3999,CISPLATIN,909757,SW948,large_intestine,carcinoma,-0.806179974,1
4000,CISPLATIN,909757,SW948,large_intestine,carcinoma,-0.505149978,0.804013405
4001,CISPLATIN,909757,SW948,large_intestine,carcinoma,-0.204119983,1
4002,CISPLATIN,909757,SW948,large_intestine,carcinoma,0.096910013,0.980854057
4003,CISPLATIN,909757,SW948,large_intestine,carcinoma,0.397940009,0.889751707
4004,CISPLATIN,909757,SW948,large_intestine,carcinoma,0.698970004,1
4005,CISPLATIN,909757,SW948,large_intestine,carcinoma,1,0.855416581
4006,CISPLATIN,909770,TGBC11TKB,stomach,carcinoma,-1.408239965,0.905863595
4007,CISPLATIN,909770,TGBC11TKB,stomach,carcinoma,-1.10720997,0.824311904
4008,CISPLATIN,909770,TGBC11TKB,stomach,carcinoma,-0.806179974,0.994640442
4009,CISPLATIN,909770,TGBC11TKB,stomach,carcinoma,-0.505149978,0.970630914
4010,CISPLATIN,909770,TGBC11TKB,stomach,carcinoma,-0.204119983,1
4011,CISPLATIN,909770,TGBC11TKB,stomach,carcinoma,0.096910013,0.900979773
4012,CISPLATIN,909770,TGBC11TKB,stomach,carcinoma,0.397940009,1
4013,CISPLATIN,909770,TGBC11TKB,stomach,carcinoma,0.698970004,0.887153527
4014,CISPLATIN,909770,TGBC11TKB,stomach,carcinoma,1,0.684514714
4015,CISPLATIN,910915,Capan-2,pancreas,carcinoma,-1.408239965,1
4016,CISPLATIN,910915,Capan-2,pancreas,carcinoma,-1.10720997,1
4017,CISPLATIN,910915,Capan-2,pancreas,carcinoma,-0.806179974,1
4018,CISPLATIN,910915,Capan-2,pancreas,carcinoma,-0.505149978,1
4019,CISPLATIN,910915,Capan-2,pancreas,carcinoma,-0.204119983,1
4020,CISPLATIN,910915,Capan-2,pancreas,carcinoma,0.096910013,1
4021,CISPLATIN,910915,Capan-2,pancreas,carcinoma,0.397940009,1
4022,CISPLATIN,910915,Capan-2,pancreas,carcinoma,0.698970004,0.879635704
4023,CISPLATIN,910915,Capan-2,pancreas,carcinoma,1,0.854454394
4024,CISPLATIN,907299,G-401,soft_tissue,rhabdoid_tumour,-1.408239965,1
4025,CISPLATIN,907299,G-401,soft_tissue,rhabdoid_tumour,-1.10720997,1
4026,CISPLATIN,907299,G-401,soft_tissue,rhabdoid_tumour,-0.806179974,1
4027,CISPLATIN,907299,G-401,soft_tissue,rhabdoid_tumour,-0.505149978,1
4028,CISPLATIN,907299,G-401,soft_tissue,rhabdoid_tumour,-0.204119983,1
4029,CISPLATIN,907299,G-401,soft_tissue,rhabdoid_tumour,0.096910013,0.945176203
4030,CISPLATIN,907299,G-401,soft_tissue,rhabdoid_tumour,0.397940009,0.854869357
4031,CISPLATIN,907299,G-401,soft_tissue,rhabdoid_tumour,0.698970004,0.54349755
4032,CISPLATIN,907299,G-401,soft_tissue,rhabdoid_tumour,1,0.381940006
4033,CISPLATIN,1298151,JHH-1,liver,carcinoma,-1.408239965,0.832561565
4034,CISPLATIN,1298151,JHH-1,liver,carcinoma,-1.10720997,0.83461634
4035,CISPLATIN,1298151,JHH-1,liver,carcinoma,-0.806179974,0.991633734
4036,CISPLATIN,1298151,JHH-1,liver,carcinoma,-0.505149978,0.76062449
4037,CISPLATIN,1298151,JHH-1,liver,carcinoma,-0.204119983,0.995473969
4038,CISPLATIN,1298151,JHH-1,liver,carcinoma,0.096910013,1
4039,CISPLATIN,1298151,JHH-1,liver,carcinoma,0.397940009,1
4040,CISPLATIN,1298151,JHH-1,liver,carcinoma,0.698970004,0.955791543
4041,CISPLATIN,1298151,JHH-1,liver,carcinoma,1,0.850180097
4042,CISPLATIN,908475,NCI-H1755,lung,carcinoma,-1.408239965,0.905865778
4043,CISPLATIN,908475,NCI-H1755,lung,carcinoma,-1.10720997,0.768141493
4044,CISPLATIN,908475,NCI-H1755,lung,carcinoma,-0.806179974,0.929905501
4045,CISPLATIN,908475,NCI-H1755,lung,carcinoma,-0.505149978,0.959291126
4046,CISPLATIN,908475,NCI-H1755,lung,carcinoma,-0.204119983,0.939735496
4047,CISPLATIN,908475,NCI-H1755,lung,carcinoma,0.096910013,0.963761754
4048,CISPLATIN,908475,NCI-H1755,lung,carcinoma,0.397940009,1
4049,CISPLATIN,908475,NCI-H1755,lung,carcinoma,0.698970004,0.991036622
4050,CISPLATIN,908475,NCI-H1755,lung,carcinoma,1,0.816463323
4051,CISPLATIN,1298348,NCI-H1568,lung,carcinoma,-1.408239965,0.8698835
4052,CISPLATIN,1298348,NCI-H1568,lung,carcinoma,-1.10720997,0.940928117
4053,CISPLATIN,1298348,NCI-H1568,lung,carcinoma,-0.806179974,0.936135405
4054,CISPLATIN,1298348,NCI-H1568,lung,carcinoma,-0.505149978,0.915224283
4055,CISPLATIN,1298348,NCI-H1568,lung,carcinoma,-0.204119983,0.859259485
4056,CISPLATIN,1298348,NCI-H1568,lung,carcinoma,0.096910013,0.888808635
4057,CISPLATIN,1298348,NCI-H1568,lung,carcinoma,0.397940009,0.883420633
4058,CISPLATIN,1298348,NCI-H1568,lung,carcinoma,0.698970004,1
4059,CISPLATIN,1298348,NCI-H1568,lung,carcinoma,1,0.851971623
4060,CISPLATIN,1290908,HCC-78,lung,carcinoma,-1.408239965,0.994380212
4061,CISPLATIN,1290908,HCC-78,lung,carcinoma,-1.10720997,0.786477346
4062,CISPLATIN,1290908,HCC-78,lung,carcinoma,-0.806179974,0.884722647
4063,CISPLATIN,1290908,HCC-78,lung,carcinoma,-0.505149978,0.879650872
4064,CISPLATIN,1290908,HCC-78,lung,carcinoma,-0.204119983,0.970397564
4065,CISPLATIN,1290908,HCC-78,lung,carcinoma,0.096910013,0.685964951
4066,CISPLATIN,1290908,HCC-78,lung,carcinoma,0.397940009,0.904395362
4067,CISPLATIN,1290908,HCC-78,lung,carcinoma,0.698970004,0.741551735
4068,CISPLATIN,1290908,HCC-78,lung,carcinoma,1,0.787653899
4069,CISPLATIN,907795,LS-513,large_intestine,carcinoma,-1.630088715,1
4070,CISPLATIN,907795,LS-513,large_intestine,carcinoma,-1.408239965,1
4071,CISPLATIN,907795,LS-513,large_intestine,carcinoma,-1.329058719,1
4072,CISPLATIN,907795,LS-513,large_intestine,carcinoma,-1.10720997,0.847251794
4073,CISPLATIN,907795,LS-513,large_intestine,carcinoma,-1.028028724,1
4074,CISPLATIN,907795,LS-513,large_intestine,carcinoma,-0.806179974,1
4075,CISPLATIN,907795,LS-513,large_intestine,carcinoma,-0.726998728,1
4076,CISPLATIN,907795,LS-513,large_intestine,carcinoma,-0.505149978,1
4077,CISPLATIN,907795,LS-513,large_intestine,carcinoma,-0.425968732,1
4078,CISPLATIN,907795,LS-513,large_intestine,carcinoma,-0.204119983,1
4079,CISPLATIN,907795,LS-513,large_intestine,carcinoma,-0.124938737,1
4080,CISPLATIN,907795,LS-513,large_intestine,carcinoma,0.096910013,0.847822168
4081,CISPLATIN,907795,LS-513,large_intestine,carcinoma,0.176091259,1
4082,CISPLATIN,907795,LS-513,large_intestine,carcinoma,0.397940009,0.941090229
4083,CISPLATIN,907795,LS-513,large_intestine,carcinoma,0.477121255,0.976421431
4084,CISPLATIN,907795,LS-513,large_intestine,carcinoma,0.698970004,0.806438614
4085,CISPLATIN,907795,LS-513,large_intestine,carcinoma,0.77815125,0.668141106
4086,CISPLATIN,907795,LS-513,large_intestine,carcinoma,1,0.970029656
4087,CISPLATIN,909736,SNU-387,liver,carcinoma,-1.408239965,0.965812487
4088,CISPLATIN,909736,SNU-387,liver,carcinoma,-1.10720997,0.96616482
4089,CISPLATIN,909736,SNU-387,liver,carcinoma,-0.806179974,0.994748477
4090,CISPLATIN,909736,SNU-387,liver,carcinoma,-0.505149978,0.999949042
4091,CISPLATIN,909736,SNU-387,liver,carcinoma,-0.204119983,0.904875008
4092,CISPLATIN,909736,SNU-387,liver,carcinoma,0.096910013,0.932274474
4093,CISPLATIN,909736,SNU-387,liver,carcinoma,0.397940009,0.827318495
4094,CISPLATIN,909736,SNU-387,liver,carcinoma,0.698970004,0.763873602
4095,CISPLATIN,909736,SNU-387,liver,carcinoma,1,0.68145082
4096,CISPLATIN,906824,Ca-Ski,cervix,carcinoma,-1.408239965,0.888224009
4097,CISPLATIN,906824,Ca-Ski,cervix,carcinoma,-1.10720997,0.826337858
4098,CISPLATIN,906824,Ca-Ski,cervix,carcinoma,-0.806179974,0.913292986
4099,CISPLATIN,906824,Ca-Ski,cervix,carcinoma,-0.505149978,0.785800102
4100,CISPLATIN,906824,Ca-Ski,cervix,carcinoma,-0.204119983,0.779063597
4101,CISPLATIN,906824,Ca-Ski,cervix,carcinoma,0.096910013,0.832718897
4102,CISPLATIN,906824,Ca-Ski,cervix,carcinoma,0.397940009,0.687394417
4103,CISPLATIN,906824,Ca-Ski,cervix,carcinoma,0.698970004,0.511275053
4104,CISPLATIN,906824,Ca-Ski,cervix,carcinoma,1,0.326147377
4105,CISPLATIN,907169,IGR-1,skin,malignant_melanoma,-1.408239965,0.897845055
4106,CISPLATIN,907169,IGR-1,skin,malignant_melanoma,-1.10720997,0.881234239
4107,CISPLATIN,907169,IGR-1,skin,malignant_melanoma,-0.806179974,0.979948517
4108,CISPLATIN,907169,IGR-1,skin,malignant_melanoma,-0.505149978,1
4109,CISPLATIN,907169,IGR-1,skin,malignant_melanoma,-0.204119983,0.955966234
4110,CISPLATIN,907169,IGR-1,skin,malignant_melanoma,0.096910013,1
4111,CISPLATIN,907169,IGR-1,skin,malignant_melanoma,0.397940009,0.862466463
4112,CISPLATIN,907169,IGR-1,skin,malignant_melanoma,0.698970004,0.706142449
4113,CISPLATIN,907169,IGR-1,skin,malignant_melanoma,1,0.868022858
4114,CISPLATIN,905976,UACC-62,skin,malignant_melanoma,-1.408239965,1
4115,CISPLATIN,905976,UACC-62,skin,malignant_melanoma,-1.10720997,0.918011044
4116,CISPLATIN,905976,UACC-62,skin,malignant_melanoma,-0.806179974,1
4117,CISPLATIN,905976,UACC-62,skin,malignant_melanoma,-0.505149978,0.918565542
4118,CISPLATIN,905976,UACC-62,skin,malignant_melanoma,-0.204119983,1
4119,CISPLATIN,905976,UACC-62,skin,malignant_melanoma,0.096910013,0.765283835
4120,CISPLATIN,905976,UACC-62,skin,malignant_melanoma,0.397940009,0.889285549
4121,CISPLATIN,905976,UACC-62,skin,malignant_melanoma,0.698970004,0.777244021
4122,CISPLATIN,905976,UACC-62,skin,malignant_melanoma,1,0.475594115
4123,CISPLATIN,905991,OVCAR-8,ovary,carcinoma,-1.408239965,0.871167708
4124,CISPLATIN,905991,OVCAR-8,ovary,carcinoma,-1.10720997,0.976215948
4125,CISPLATIN,905991,OVCAR-8,ovary,carcinoma,-0.806179974,1
4126,CISPLATIN,905991,OVCAR-8,ovary,carcinoma,-0.505149978,0.826666419
4127,CISPLATIN,905991,OVCAR-8,ovary,carcinoma,-0.204119983,0.786363281
4128,CISPLATIN,905991,OVCAR-8,ovary,carcinoma,0.096910013,0.853844153
4129,CISPLATIN,905991,OVCAR-8,ovary,carcinoma,0.397940009,0.923340857
4130,CISPLATIN,905991,OVCAR-8,ovary,carcinoma,0.698970004,0.676882911
4131,CISPLATIN,905991,OVCAR-8,ovary,carcinoma,1,0.588010822
4132,CISPLATIN,687985,DMS-273,lung,carcinoma,-1.408239965,0.623229929
4133,CISPLATIN,687985,DMS-273,lung,carcinoma,-1.10720997,0.767792282
4134,CISPLATIN,687985,DMS-273,lung,carcinoma,-0.806179974,1
4135,CISPLATIN,687985,DMS-273,lung,carcinoma,-0.505149978,1
4136,CISPLATIN,687985,DMS-273,lung,carcinoma,-0.204119983,0.756931241
4137,CISPLATIN,687985,DMS-273,lung,carcinoma,0.096910013,0.822637653
4138,CISPLATIN,687985,DMS-273,lung,carcinoma,0.397940009,1
4139,CISPLATIN,687985,DMS-273,lung,carcinoma,0.698970004,0.621300177
4140,CISPLATIN,687985,DMS-273,lung,carcinoma,1,0.430658806
4141,CISPLATIN,905949,A549,lung,carcinoma,-1.408239965,0.848348094
4142,CISPLATIN,905949,A549,lung,carcinoma,-1.10720997,0.948172727
4143,CISPLATIN,905949,A549,lung,carcinoma,-0.806179974,0.952267202
4144,CISPLATIN,905949,A549,lung,carcinoma,-0.505149978,1
4145,CISPLATIN,905949,A549,lung,carcinoma,-0.204119983,0.900741237
4146,CISPLATIN,905949,A549,lung,carcinoma,0.096910013,0.629034032
4147,CISPLATIN,905949,A549,lung,carcinoma,0.397940009,0.896564057
4148,CISPLATIN,905949,A549,lung,carcinoma,0.698970004,0.813640091
4149,CISPLATIN,905949,A549,lung,carcinoma,1,0.320647172
4150,CISPLATIN,1298526,PA-TU-8902,pancreas,carcinoma,-1.408239965,1
4151,CISPLATIN,1298526,PA-TU-8902,pancreas,carcinoma,-1.10720997,0.875648623
4152,CISPLATIN,1298526,PA-TU-8902,pancreas,carcinoma,-0.806179974,1
4153,CISPLATIN,1298526,PA-TU-8902,pancreas,carcinoma,-0.505149978,0.948560346
4154,CISPLATIN,1298526,PA-TU-8902,pancreas,carcinoma,-0.204119983,1
4155,CISPLATIN,1298526,PA-TU-8902,pancreas,carcinoma,0.096910013,0.92095748
4156,CISPLATIN,1298526,PA-TU-8902,pancreas,carcinoma,0.397940009,1
4157,CISPLATIN,1298526,PA-TU-8902,pancreas,carcinoma,0.698970004,0.882116241
4158,CISPLATIN,1298526,PA-TU-8902,pancreas,carcinoma,1,0.622478724
4159,CISPLATIN,1298169,KMRC-20,kidney,carcinoma,-1.408239965,1
4160,CISPLATIN,1298169,KMRC-20,kidney,carcinoma,-1.10720997,0.836948479
4161,CISPLATIN,1298169,KMRC-20,kidney,carcinoma,-0.806179974,0.981813341
4162,CISPLATIN,1298169,KMRC-20,kidney,carcinoma,-0.505149978,1
4163,CISPLATIN,1298169,KMRC-20,kidney,carcinoma,-0.204119983,0.927075464
4164,CISPLATIN,1298169,KMRC-20,kidney,carcinoma,0.096910013,1
4165,CISPLATIN,1298169,KMRC-20,kidney,carcinoma,0.397940009,0.928385827
4166,CISPLATIN,1298169,KMRC-20,kidney,carcinoma,0.698970004,1
4167,CISPLATIN,1298169,KMRC-20,kidney,carcinoma,1,0.201701005
4168,CISPLATIN,1299080,WM35,skin,malignant_melanoma,-1.408239965,1
4169,CISPLATIN,1299080,WM35,skin,malignant_melanoma,-1.10720997,0.884841138
4170,CISPLATIN,1299080,WM35,skin,malignant_melanoma,-0.806179974,0.815353507
4171,CISPLATIN,1299080,WM35,skin,malignant_melanoma,-0.505149978,1
4172,CISPLATIN,1299080,WM35,skin,malignant_melanoma,-0.204119983,0.830431131
4173,CISPLATIN,1299080,WM35,skin,malignant_melanoma,0.096910013,1
4174,CISPLATIN,1299080,WM35,skin,malignant_melanoma,0.397940009,0.651087428
4175,CISPLATIN,1299080,WM35,skin,malignant_melanoma,0.698970004,0.6932416
4176,CISPLATIN,1299080,WM35,skin,malignant_melanoma,1,0.368845259
4177,CISPLATIN,1298218,KP-2,pancreas,carcinoma,-1.408239965,1
4178,CISPLATIN,1298218,KP-2,pancreas,carcinoma,-1.10720997,1
4179,CISPLATIN,1298218,KP-2,pancreas,carcinoma,-0.806179974,0.970493349
4180,CISPLATIN,1298218,KP-2,pancreas,carcinoma,-0.505149978,0.971672014
4181,CISPLATIN,1298218,KP-2,pancreas,carcinoma,-0.204119983,0.727702085
4182,CISPLATIN,1298218,KP-2,pancreas,carcinoma,0.096910013,1
4183,CISPLATIN,1298218,KP-2,pancreas,carcinoma,0.397940009,1
4184,CISPLATIN,1298218,KP-2,pancreas,carcinoma,0.698970004,1
4185,CISPLATIN,1298218,KP-2,pancreas,carcinoma,1,0.91058702
4186,CISPLATIN,749717,HCC38,breast,carcinoma,-1.408239965,0.877260955
4187,CISPLATIN,749717,HCC38,breast,carcinoma,-1.10720997,1
4188,CISPLATIN,749717,HCC38,breast,carcinoma,-0.806179974,1
4189,CISPLATIN,749717,HCC38,breast,carcinoma,-0.505149978,1
4190,CISPLATIN,749717,HCC38,breast,carcinoma,-0.204119983,1
4191,CISPLATIN,749717,HCC38,breast,carcinoma,0.096910013,1
4192,CISPLATIN,749717,HCC38,breast,carcinoma,0.397940009,1
4193,CISPLATIN,749717,HCC38,breast,carcinoma,0.698970004,1
4194,CISPLATIN,749717,HCC38,breast,carcinoma,1,0.827579135
4195,CISPLATIN,687820,NCI-H2347,lung,carcinoma,-1.408239965,0.774979494
4196,CISPLATIN,687820,NCI-H2347,lung,carcinoma,-1.10720997,0.967191567
4197,CISPLATIN,687820,NCI-H2347,lung,carcinoma,-0.806179974,0.89977816
4198,CISPLATIN,687820,NCI-H2347,lung,carcinoma,-0.505149978,1
4199,CISPLATIN,687820,NCI-H2347,lung,carcinoma,-0.204119983,1
4200,CISPLATIN,687820,NCI-H2347,lung,carcinoma,0.096910013,0.962159731
4201,CISPLATIN,687820,NCI-H2347,lung,carcinoma,0.397940009,1
4202,CISPLATIN,687820,NCI-H2347,lung,carcinoma,0.698970004,0.790744898
4203,CISPLATIN,687820,NCI-H2347,lung,carcinoma,1,0.931445993
4204,CISPLATIN,946355,TE-6,oesophagus,carcinoma,-1.408239965,0.925727835
4205,CISPLATIN,946355,TE-6,oesophagus,carcinoma,-1.10720997,0.852540101
4206,CISPLATIN,946355,TE-6,oesophagus,carcinoma,-0.806179974,0.896790678
4207,CISPLATIN,946355,TE-6,oesophagus,carcinoma,-0.505149978,0.886629713
4208,CISPLATIN,946355,TE-6,oesophagus,carcinoma,-0.204119983,0.97595822
4209,CISPLATIN,946355,TE-6,oesophagus,carcinoma,0.096910013,1
4210,CISPLATIN,946355,TE-6,oesophagus,carcinoma,0.397940009,1
4211,CISPLATIN,946355,TE-6,oesophagus,carcinoma,0.698970004,0.936070414
4212,CISPLATIN,946355,TE-6,oesophagus,carcinoma,1,0.653413177
4213,CISPLATIN,949093,BT-483,breast,carcinoma,-1.408239965,0.901548733
4214,CISPLATIN,949093,BT-483,breast,carcinoma,-1.10720997,0.849548028
4215,CISPLATIN,949093,BT-483,breast,carcinoma,-0.806179974,1
4216,CISPLATIN,949093,BT-483,breast,carcinoma,-0.505149978,1
4217,CISPLATIN,949093,BT-483,breast,carcinoma,-0.204119983,1
4218,CISPLATIN,949093,BT-483,breast,carcinoma,0.096910013,1
4219,CISPLATIN,949093,BT-483,breast,carcinoma,0.397940009,1
4220,CISPLATIN,949093,BT-483,breast,carcinoma,0.698970004,0.958075162
4221,CISPLATIN,949093,BT-483,breast,carcinoma,1,0.957807922
4222,CISPLATIN,1298353,NCI-H2172,lung,carcinoma,-1.408239965,1
4223,CISPLATIN,1298353,NCI-H2172,lung,carcinoma,-1.10720997,0.930960862
4224,CISPLATIN,1298353,NCI-H2172,lung,carcinoma,-0.806179974,1
4225,CISPLATIN,1298353,NCI-H2172,lung,carcinoma,-0.505149978,0.931934648
4226,CISPLATIN,1298353,NCI-H2172,lung,carcinoma,-0.204119983,1
4227,CISPLATIN,1298353,NCI-H2172,lung,carcinoma,0.096910013,0.921981297
4228,CISPLATIN,1298353,NCI-H2172,lung,carcinoma,0.397940009,0.923309684
4229,CISPLATIN,1298353,NCI-H2172,lung,carcinoma,0.698970004,0.813364571
4230,CISPLATIN,1298353,NCI-H2172,lung,carcinoma,1,0.873821154
4231,CISPLATIN,1240191,NCI-H647,lung,carcinoma,-1.408239965,0.8685665
4232,CISPLATIN,1240191,NCI-H647,lung,carcinoma,-1.10720997,0.870759256
4233,CISPLATIN,1240191,NCI-H647,lung,carcinoma,-0.806179974,1
4234,CISPLATIN,1240191,NCI-H647,lung,carcinoma,-0.505149978,1
4235,CISPLATIN,1240191,NCI-H647,lung,carcinoma,-0.204119983,1
4236,CISPLATIN,1240191,NCI-H647,lung,carcinoma,0.096910013,0.833936845
4237,CISPLATIN,1240191,NCI-H647,lung,carcinoma,0.397940009,1
4238,CISPLATIN,1240191,NCI-H647,lung,carcinoma,0.698970004,0.69443597
4239,CISPLATIN,1240191,NCI-H647,lung,carcinoma,1,0.496812787
4240,CISPLATIN,907176,JEG-3,placenta,choriocarcinoma,-1.408239965,0.79771774
4241,CISPLATIN,907176,JEG-3,placenta,choriocarcinoma,-1.10720997,0.879204352
4242,CISPLATIN,907176,JEG-3,placenta,choriocarcinoma,-0.806179974,0.906154456
4243,CISPLATIN,907176,JEG-3,placenta,choriocarcinoma,-0.505149978,0.822618023
4244,CISPLATIN,907176,JEG-3,placenta,choriocarcinoma,-0.204119983,0.800225004
4245,CISPLATIN,907176,JEG-3,placenta,choriocarcinoma,0.096910013,0.906698618
4246,CISPLATIN,907176,JEG-3,placenta,choriocarcinoma,0.397940009,0.756410219
4247,CISPLATIN,907176,JEG-3,placenta,choriocarcinoma,0.698970004,0.523261794
4248,CISPLATIN,907176,JEG-3,placenta,choriocarcinoma,1,0.50077772
4249,CISPLATIN,910401,Ramos-2G6-4C10,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.408239965,0.892764868
4250,CISPLATIN,910401,Ramos-2G6-4C10,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.10720997,0.966378524
4251,CISPLATIN,910401,Ramos-2G6-4C10,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.806179974,0.934837567
4252,CISPLATIN,910401,Ramos-2G6-4C10,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.505149978,0.934019572
4253,CISPLATIN,910401,Ramos-2G6-4C10,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.204119983,0.866550674
4254,CISPLATIN,910401,Ramos-2G6-4C10,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.096910013,0.951791211
4255,CISPLATIN,910401,Ramos-2G6-4C10,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.397940009,0.895085541
4256,CISPLATIN,910401,Ramos-2G6-4C10,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.698970004,0.934278106
4257,CISPLATIN,910401,Ramos-2G6-4C10,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,1,0.566836857
4258,CISPLATIN,908143,MN-60,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.408239965,0.863617156
4259,CISPLATIN,908143,MN-60,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.10720997,0.949340729
4260,CISPLATIN,908143,MN-60,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.806179974,0.871501146
4261,CISPLATIN,908143,MN-60,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.505149978,1
4262,CISPLATIN,908143,MN-60,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.204119983,0.992169709
4263,CISPLATIN,908143,MN-60,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.096910013,1
4264,CISPLATIN,908143,MN-60,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.397940009,0.969849125
