,drug,cell_line,name,tissue,histology,log10_dose,viability 
8105,CISPLATIN,925348,PANC-10-05,pancreas,carcinoma,-1.721658078,1
8106,CISPLATIN,925348,PANC-10-05,pancreas,carcinoma,-1.397787471,0.920985673
8107,CISPLATIN,925348,PANC-10-05,pancreas,carcinoma,-1.221696212,0.863558016
8108,CISPLATIN,925348,PANC-10-05,pancreas,carcinoma,-0.897825605,0.968054883
8109,CISPLATIN,925348,PANC-10-05,pancreas,carcinoma,-0.721734346,1
8110,CISPLATIN,925348,PANC-10-05,pancreas,carcinoma,-0.39786374,0.937553369
8111,CISPLATIN,925348,PANC-10-05,pancreas,carcinoma,-0.221772481,0.85632311
8112,CISPLATIN,925348,PANC-10-05,pancreas,carcinoma,0.102098126,0.790814357
8113,CISPLATIN,925348,PANC-10-05,pancreas,carcinoma,0.278189385,0.896134033
8114,CISPLATIN,925348,PANC-10-05,pancreas,carcinoma,0.602059991,0.541113506
8115,CISPLATIN,925348,PANC-10-05,pancreas,carcinoma,0.77815125,0.523290154
8116,CISPLATIN,905984,SF539,central_nervous_system,glioma,-2.397711202,0.922701261
8117,CISPLATIN,905984,SF539,central_nervous_system,glioma,-2.221619943,0.973590842
8118,CISPLATIN,905984,SF539,central_nervous_system,glioma,-1.897749337,0.927705484
8119,CISPLATIN,905984,SF539,central_nervous_system,glioma,-1.721658078,0.954951543
8120,CISPLATIN,905984,SF539,central_nervous_system,glioma,-1.397787471,0.952689671
8121,CISPLATIN,905984,SF539,central_nervous_system,glioma,-1.221696212,0.92697633
8122,CISPLATIN,905984,SF539,central_nervous_system,glioma,-0.897825605,1
8123,CISPLATIN,905984,SF539,central_nervous_system,glioma,-0.721734346,1
8124,CISPLATIN,905984,SF539,central_nervous_system,glioma,-0.39786374,1
8125,CISPLATIN,905984,SF539,central_nervous_system,glioma,-0.221772481,1
8126,CISPLATIN,905984,SF539,central_nervous_system,glioma,0.102098126,0.764326805
8127,CISPLATIN,905984,SF539,central_nervous_system,glioma,0.278189385,0.665798444
8128,CISPLATIN,905984,SF539,central_nervous_system,glioma,0.602059991,0.488127404
8129,CISPLATIN,905984,SF539,central_nervous_system,glioma,0.77815125,0.513496181
8130,CISPLATIN,724828,SK-N-AS,autonomic_ganglia,neuroblastoma,-2.397711202,0.969561868
8131,CISPLATIN,724828,SK-N-AS,autonomic_ganglia,neuroblastoma,-2.221619943,0.980058119
8132,CISPLATIN,724828,SK-N-AS,autonomic_ganglia,neuroblastoma,-1.897749337,0.952720491
8133,CISPLATIN,724828,SK-N-AS,autonomic_ganglia,neuroblastoma,-1.721658078,1
8134,CISPLATIN,724828,SK-N-AS,autonomic_ganglia,neuroblastoma,-1.397787471,0.920721449
8135,CISPLATIN,724828,SK-N-AS,autonomic_ganglia,neuroblastoma,-1.221696212,0.88956956
8136,CISPLATIN,724828,SK-N-AS,autonomic_ganglia,neuroblastoma,-0.897825605,0.965978728
8137,CISPLATIN,724828,SK-N-AS,autonomic_ganglia,neuroblastoma,-0.721734346,1
8138,CISPLATIN,724828,SK-N-AS,autonomic_ganglia,neuroblastoma,-0.39786374,0.956285625
8139,CISPLATIN,724828,SK-N-AS,autonomic_ganglia,neuroblastoma,-0.221772481,0.839541744
8140,CISPLATIN,724828,SK-N-AS,autonomic_ganglia,neuroblastoma,0.102098126,0.901707184
8141,CISPLATIN,724828,SK-N-AS,autonomic_ganglia,neuroblastoma,0.278189385,0.884786024
8142,CISPLATIN,724828,SK-N-AS,autonomic_ganglia,neuroblastoma,0.602059991,0.892893307
8143,CISPLATIN,724828,SK-N-AS,autonomic_ganglia,neuroblastoma,0.77815125,0.73238555
8144,CISPLATIN,1299062,SW1271,lung,carcinoma,-2.397711202,0.974163756
8145,CISPLATIN,1299062,SW1271,lung,carcinoma,-2.221619943,0.961436375
8146,CISPLATIN,1299062,SW1271,lung,carcinoma,-1.897749337,1
8147,CISPLATIN,1299062,SW1271,lung,carcinoma,-1.721658078,1
8148,CISPLATIN,1299062,SW1271,lung,carcinoma,-1.397787471,0.996881142
8149,CISPLATIN,1299062,SW1271,lung,carcinoma,-1.221696212,0.978134507
8150,CISPLATIN,1299062,SW1271,lung,carcinoma,-0.897825605,0.981163562
8151,CISPLATIN,1299062,SW1271,lung,carcinoma,-0.721734346,1
8152,CISPLATIN,1299062,SW1271,lung,carcinoma,-0.39786374,0.944751125
8153,CISPLATIN,1299062,SW1271,lung,carcinoma,-0.221772481,0.974815841
8154,CISPLATIN,1299062,SW1271,lung,carcinoma,0.102098126,1
8155,CISPLATIN,1299062,SW1271,lung,carcinoma,0.278189385,1
8156,CISPLATIN,1299062,SW1271,lung,carcinoma,0.602059991,0.924011744
8157,CISPLATIN,1299062,SW1271,lung,carcinoma,0.77815125,1
8158,CISPLATIN,1295741,AMO-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.397711202,0.93024109
8159,CISPLATIN,1295741,AMO-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.221619943,1
8160,CISPLATIN,1295741,AMO-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.897749337,0.955664557
8161,CISPLATIN,1295741,AMO-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.721658078,1
8162,CISPLATIN,1295741,AMO-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.397787471,0.937656945
8163,CISPLATIN,1295741,AMO-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.221696212,1
8164,CISPLATIN,1295741,AMO-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.897825605,0.938509095
8165,CISPLATIN,1295741,AMO-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.721734346,1
8166,CISPLATIN,1295741,AMO-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.39786374,0.93770138
8167,CISPLATIN,1295741,AMO-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.221772481,0.985065831
8168,CISPLATIN,1295741,AMO-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.102098126,0.786105463
8169,CISPLATIN,1295741,AMO-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.278189385,0.792440463
8170,CISPLATIN,1295741,AMO-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.602059991,0.458361041
8171,CISPLATIN,1295741,AMO-1,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.77815125,0.376020397
8172,CISPLATIN,910926,BFTC-905,urinary_tract,carcinoma,-2.397711202,0.975379326
8173,CISPLATIN,910926,BFTC-905,urinary_tract,carcinoma,-2.221619943,0.970345827
8174,CISPLATIN,910926,BFTC-905,urinary_tract,carcinoma,-1.897749337,0.896740423
8175,CISPLATIN,910926,BFTC-905,urinary_tract,carcinoma,-1.721658078,0.949934907
8176,CISPLATIN,910926,BFTC-905,urinary_tract,carcinoma,-1.397787471,0.902998836
8177,CISPLATIN,910926,BFTC-905,urinary_tract,carcinoma,-1.221696212,1
8178,CISPLATIN,910926,BFTC-905,urinary_tract,carcinoma,-0.897825605,0.942425039
8179,CISPLATIN,910926,BFTC-905,urinary_tract,carcinoma,-0.721734346,0.967811138
8180,CISPLATIN,910926,BFTC-905,urinary_tract,carcinoma,-0.39786374,0.910139453
8181,CISPLATIN,910926,BFTC-905,urinary_tract,carcinoma,-0.221772481,0.893851568
8182,CISPLATIN,910926,BFTC-905,urinary_tract,carcinoma,0.102098126,0.531259011
8183,CISPLATIN,910926,BFTC-905,urinary_tract,carcinoma,0.278189385,0.661780737
8184,CISPLATIN,910926,BFTC-905,urinary_tract,carcinoma,0.602059991,0.260300058
8185,CISPLATIN,910926,BFTC-905,urinary_tract,carcinoma,0.77815125,0.376214618
8186,CISPLATIN,1240121,BICR22,upper_aerodigestive_tract,carcinoma,-2.397711202,1
8187,CISPLATIN,1240121,BICR22,upper_aerodigestive_tract,carcinoma,-2.221619943,1
8188,CISPLATIN,1240121,BICR22,upper_aerodigestive_tract,carcinoma,-1.897749337,0.966741415
8189,CISPLATIN,1240121,BICR22,upper_aerodigestive_tract,carcinoma,-1.721658078,1
8190,CISPLATIN,1240121,BICR22,upper_aerodigestive_tract,carcinoma,-1.397787471,0.969582918
8191,CISPLATIN,1240121,BICR22,upper_aerodigestive_tract,carcinoma,-1.221696212,1
8192,CISPLATIN,1240121,BICR22,upper_aerodigestive_tract,carcinoma,-0.897825605,0.978808105
8193,CISPLATIN,1240121,BICR22,upper_aerodigestive_tract,carcinoma,-0.721734346,1
8194,CISPLATIN,1240121,BICR22,upper_aerodigestive_tract,carcinoma,-0.39786374,0.997495325
8195,CISPLATIN,1240121,BICR22,upper_aerodigestive_tract,carcinoma,-0.221772481,0.986476575
8196,CISPLATIN,1240121,BICR22,upper_aerodigestive_tract,carcinoma,0.102098126,0.900919702
8197,CISPLATIN,1240121,BICR22,upper_aerodigestive_tract,carcinoma,0.278189385,0.976504606
8198,CISPLATIN,1240121,BICR22,upper_aerodigestive_tract,carcinoma,0.602059991,0.539379521
8199,CISPLATIN,1240121,BICR22,upper_aerodigestive_tract,carcinoma,0.77815125,0.709911326
8200,CISPLATIN,753624,CAPAN-1,pancreas,carcinoma,-2.397711202,0.901634894
8201,CISPLATIN,753624,CAPAN-1,pancreas,carcinoma,-2.221619943,0.981079885
8202,CISPLATIN,753624,CAPAN-1,pancreas,carcinoma,-1.897749337,0.927796231
8203,CISPLATIN,753624,CAPAN-1,pancreas,carcinoma,-1.721658078,0.977549928
8204,CISPLATIN,753624,CAPAN-1,pancreas,carcinoma,-1.397787471,0.889368176
8205,CISPLATIN,753624,CAPAN-1,pancreas,carcinoma,-1.221696212,0.896728617
8206,CISPLATIN,753624,CAPAN-1,pancreas,carcinoma,-0.897825605,0.926042952
8207,CISPLATIN,753624,CAPAN-1,pancreas,carcinoma,-0.721734346,1
8208,CISPLATIN,753624,CAPAN-1,pancreas,carcinoma,-0.39786374,0.920801377
8209,CISPLATIN,753624,CAPAN-1,pancreas,carcinoma,-0.221772481,0.949457352
8210,CISPLATIN,753624,CAPAN-1,pancreas,carcinoma,0.102098126,0.82260605
8211,CISPLATIN,753624,CAPAN-1,pancreas,carcinoma,0.278189385,0.773731673
8212,CISPLATIN,753624,CAPAN-1,pancreas,carcinoma,0.602059991,0.604368708
8213,CISPLATIN,753624,CAPAN-1,pancreas,carcinoma,0.77815125,0.597748602
8214,CISPLATIN,1297446,DND-41,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.397711202,0.998473471
8215,CISPLATIN,1297446,DND-41,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.221619943,1
8216,CISPLATIN,1297446,DND-41,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.897749337,1
8217,CISPLATIN,1297446,DND-41,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.721658078,1
8218,CISPLATIN,1297446,DND-41,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.397787471,0.958605663
8219,CISPLATIN,1297446,DND-41,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.221696212,1
8220,CISPLATIN,1297446,DND-41,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.897825605,0.97072235
8221,CISPLATIN,1297446,DND-41,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.721734346,1
8222,CISPLATIN,1297446,DND-41,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.39786374,0.964833379
8223,CISPLATIN,1297446,DND-41,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.221772481,0.930453905
8224,CISPLATIN,1297446,DND-41,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.102098126,0.972930714
8225,CISPLATIN,1297446,DND-41,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.278189385,0.815103453
8226,CISPLATIN,1297446,DND-41,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.602059991,0.578493482
8227,CISPLATIN,1297446,DND-41,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.77815125,0.58141186
8228,CISPLATIN,949167,EW-22,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-2.397711202,1
8229,CISPLATIN,949167,EW-22,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-2.221619943,1
8230,CISPLATIN,949167,EW-22,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-1.897749337,1
8231,CISPLATIN,949167,EW-22,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-1.721658078,1
8232,CISPLATIN,949167,EW-22,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-1.397787471,0.947940728
8233,CISPLATIN,949167,EW-22,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-1.221696212,0.928589697
8234,CISPLATIN,949167,EW-22,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-0.897825605,0.842110522
8235,CISPLATIN,949167,EW-22,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-0.721734346,0.877643094
8236,CISPLATIN,949167,EW-22,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-0.39786374,0.502062297
8237,CISPLATIN,949167,EW-22,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,-0.221772481,0.419123662
8238,CISPLATIN,949167,EW-22,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,0.102098126,0.190678121
8239,CISPLATIN,949167,EW-22,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,0.278189385,0.227471018
8240,CISPLATIN,949167,EW-22,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,0.602059991,0.145552373
8241,CISPLATIN,949167,EW-22,bone,Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,0.77815125,0.140173873
8242,CISPLATIN,724869,HPAF-II,pancreas,carcinoma,-2.397711202,0.939872596
8243,CISPLATIN,724869,HPAF-II,pancreas,carcinoma,-2.221619943,0.945012339
8244,CISPLATIN,724869,HPAF-II,pancreas,carcinoma,-1.897749337,1
8245,CISPLATIN,724869,HPAF-II,pancreas,carcinoma,-1.721658078,0.934626247
8246,CISPLATIN,724869,HPAF-II,pancreas,carcinoma,-1.397787471,0.963220398
8247,CISPLATIN,724869,HPAF-II,pancreas,carcinoma,-1.221696212,1
8248,CISPLATIN,724869,HPAF-II,pancreas,carcinoma,-0.897825605,0.905547734
8249,CISPLATIN,724869,HPAF-II,pancreas,carcinoma,-0.721734346,1
8250,CISPLATIN,724869,HPAF-II,pancreas,carcinoma,-0.39786374,0.928895537
8251,CISPLATIN,724869,HPAF-II,pancreas,carcinoma,-0.221772481,0.92166397
8252,CISPLATIN,724869,HPAF-II,pancreas,carcinoma,0.102098126,1
8253,CISPLATIN,724869,HPAF-II,pancreas,carcinoma,0.278189385,1
8254,CISPLATIN,724869,HPAF-II,pancreas,carcinoma,0.602059991,0.948119758
8255,CISPLATIN,724869,HPAF-II,pancreas,carcinoma,0.77815125,0.924267272
8256,CISPLATIN,753563,IM-9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.397711202,0.8497843
8257,CISPLATIN,753563,IM-9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.221619943,1
8258,CISPLATIN,753563,IM-9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.897749337,0.752550848
8259,CISPLATIN,753563,IM-9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.721658078,1
8260,CISPLATIN,753563,IM-9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.397787471,0.88706202
8261,CISPLATIN,753563,IM-9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.221696212,1
8262,CISPLATIN,753563,IM-9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.897825605,0.923686327
8263,CISPLATIN,753563,IM-9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.721734346,0.677450417
8264,CISPLATIN,753563,IM-9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.39786374,0.715924504
8265,CISPLATIN,753563,IM-9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.221772481,0.657704269
8266,CISPLATIN,753563,IM-9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.102098126,0.428355255
8267,CISPLATIN,753563,IM-9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.278189385,0.667577343
8268,CISPLATIN,753563,IM-9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.602059991,0.086719152
8269,CISPLATIN,753563,IM-9,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.77815125,0.158308509
8270,CISPLATIN,907274,KARPAS-422,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.397711202,0.924435988
8271,CISPLATIN,907274,KARPAS-422,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.221619943,0.903784389
8272,CISPLATIN,907274,KARPAS-422,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.897749337,0.890723578
8273,CISPLATIN,907274,KARPAS-422,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.721658078,1
8274,CISPLATIN,907274,KARPAS-422,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.397787471,0.931208641
8275,CISPLATIN,907274,KARPAS-422,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.221696212,1
8276,CISPLATIN,907274,KARPAS-422,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.897825605,0.882050368
8277,CISPLATIN,907274,KARPAS-422,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.721734346,1
8278,CISPLATIN,907274,KARPAS-422,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.39786374,0.986151575
8279,CISPLATIN,907274,KARPAS-422,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.221772481,0.942201365
8280,CISPLATIN,907274,KARPAS-422,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.102098126,0.924390236
8281,CISPLATIN,907274,KARPAS-422,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.278189385,0.966351145
8282,CISPLATIN,907274,KARPAS-422,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.602059991,0.736395061
8283,CISPLATIN,907274,KARPAS-422,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.77815125,0.813785135
8284,CISPLATIN,1240190,NCI-H3122,lung,carcinoma,-2.397711202,0.97123349
8285,CISPLATIN,1240190,NCI-H3122,lung,carcinoma,-2.221619943,0.895871691
8286,CISPLATIN,1240190,NCI-H3122,lung,carcinoma,-1.897749337,0.954346215
8287,CISPLATIN,1240190,NCI-H3122,lung,carcinoma,-1.721658078,0.972137652
8288,CISPLATIN,1240190,NCI-H3122,lung,carcinoma,-1.397787471,0.930220402
8289,CISPLATIN,1240190,NCI-H3122,lung,carcinoma,-1.221696212,0.972137652
8290,CISPLATIN,1240190,NCI-H3122,lung,carcinoma,-0.897825605,0.939947394
8291,CISPLATIN,1240190,NCI-H3122,lung,carcinoma,-0.721734346,1
8292,CISPLATIN,1240190,NCI-H3122,lung,carcinoma,-0.39786374,0.915862356
8293,CISPLATIN,1240190,NCI-H3122,lung,carcinoma,-0.221772481,0.942166867
8294,CISPLATIN,1240190,NCI-H3122,lung,carcinoma,0.102098126,0.968745036
8295,CISPLATIN,1240190,NCI-H3122,lung,carcinoma,0.278189385,0.942166867
8296,CISPLATIN,1240190,NCI-H3122,lung,carcinoma,0.602059991,0.842341664
8297,CISPLATIN,1240190,NCI-H3122,lung,carcinoma,0.77815125,0.77607402
8298,CISPLATIN,908460,NCI-H441,lung,carcinoma,-2.397711202,0.968015071
8299,CISPLATIN,908460,NCI-H441,lung,carcinoma,-2.221619943,0.926665389
8300,CISPLATIN,908460,NCI-H441,lung,carcinoma,-1.897749337,0.946376034
8301,CISPLATIN,908460,NCI-H441,lung,carcinoma,-1.721658078,1
8302,CISPLATIN,908460,NCI-H441,lung,carcinoma,-1.397787471,0.92418916
8303,CISPLATIN,908460,NCI-H441,lung,carcinoma,-1.221696212,0.981775808
8304,CISPLATIN,908460,NCI-H441,lung,carcinoma,-0.897825605,0.950792487
8305,CISPLATIN,908460,NCI-H441,lung,carcinoma,-0.721734346,0.951453548
8306,CISPLATIN,908460,NCI-H441,lung,carcinoma,-0.39786374,0.993046755
8307,CISPLATIN,908460,NCI-H441,lung,carcinoma,-0.221772481,0.852272088
8308,CISPLATIN,908460,NCI-H441,lung,carcinoma,0.102098126,0.920354634
8309,CISPLATIN,908460,NCI-H441,lung,carcinoma,0.278189385,0.954220598
8310,CISPLATIN,908460,NCI-H441,lung,carcinoma,0.602059991,0.838378266
8311,CISPLATIN,908460,NCI-H441,lung,carcinoma,0.77815125,0.888099625
8312,CISPLATIN,688031,NCI-H82,lung,carcinoma,-2.397711202,0.929838249
8313,CISPLATIN,688031,NCI-H82,lung,carcinoma,-2.221619943,0.92233256
8314,CISPLATIN,688031,NCI-H82,lung,carcinoma,-1.897749337,0.920906605
8315,CISPLATIN,688031,NCI-H82,lung,carcinoma,-1.721658078,0.890754843
8316,CISPLATIN,688031,NCI-H82,lung,carcinoma,-1.397787471,0.866137317
8317,CISPLATIN,688031,NCI-H82,lung,carcinoma,-1.221696212,1
8318,CISPLATIN,688031,NCI-H82,lung,carcinoma,-0.897825605,0.926889357
8319,CISPLATIN,688031,NCI-H82,lung,carcinoma,-0.721734346,0.81561969
8320,CISPLATIN,688031,NCI-H82,lung,carcinoma,-0.39786374,0.835367306
8321,CISPLATIN,688031,NCI-H82,lung,carcinoma,-0.221772481,0.621803337
8322,CISPLATIN,688031,NCI-H82,lung,carcinoma,0.102098126,0.603640248
8323,CISPLATIN,688031,NCI-H82,lung,carcinoma,0.278189385,0.672979053
8324,CISPLATIN,688031,NCI-H82,lung,carcinoma,0.602059991,0.514207659
8325,CISPLATIN,688031,NCI-H82,lung,carcinoma,0.77815125,0.496619836
8326,CISPLATIN,910947,OCI-AML2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-2.397711202,0.897616139
8327,CISPLATIN,910947,OCI-AML2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-2.221619943,0.809412627
8328,CISPLATIN,910947,OCI-AML2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-1.897749337,0.895764239
8329,CISPLATIN,910947,OCI-AML2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-1.721658078,1
8330,CISPLATIN,910947,OCI-AML2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-1.397787471,0.958198333
8331,CISPLATIN,910947,OCI-AML2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-1.221696212,0.887820238
8332,CISPLATIN,910947,OCI-AML2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-0.897825605,0.854085374
8333,CISPLATIN,910947,OCI-AML2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-0.721734346,1
8334,CISPLATIN,910947,OCI-AML2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-0.39786374,0.917307899
8335,CISPLATIN,910947,OCI-AML2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,-0.221772481,0.7381149
8336,CISPLATIN,910947,OCI-AML2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,0.102098126,0.674702781
8337,CISPLATIN,910947,OCI-AML2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,0.278189385,0.419761104
8338,CISPLATIN,910947,OCI-AML2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,0.602059991,0.094736005
8339,CISPLATIN,910947,OCI-AML2,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,0.77815125,0.063421629
8340,CISPLATIN,909696,REH,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.397711202,1
8341,CISPLATIN,909696,REH,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-2.221619943,1
8342,CISPLATIN,909696,REH,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.897749337,0.970664832
8343,CISPLATIN,909696,REH,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.721658078,1
8344,CISPLATIN,909696,REH,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.397787471,1
8345,CISPLATIN,909696,REH,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-1.221696212,1
8346,CISPLATIN,909696,REH,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.897825605,1
8347,CISPLATIN,909696,REH,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.721734346,1
8348,CISPLATIN,909696,REH,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.39786374,1
8349,CISPLATIN,909696,REH,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,-0.221772481,0.915780637
8350,CISPLATIN,909696,REH,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.102098126,0.804951961
8351,CISPLATIN,909696,REH,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.278189385,0.834444179
8352,CISPLATIN,909696,REH,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.602059991,0.266094549
8353,CISPLATIN,909696,REH,haematopoietic_and_lymphoid_tissue,lymphoid_neoplasm,0.77815125,0.232445201
8354,CISPLATIN,909707,Saos-2,bone,osteosarcoma,-2.397711202,0.910304816
8355,CISPLATIN,909707,Saos-2,bone,osteosarcoma,-2.221619943,1
8356,CISPLATIN,909707,Saos-2,bone,osteosarcoma,-1.897749337,0.923757763
8357,CISPLATIN,909707,Saos-2,bone,osteosarcoma,-1.721658078,1
8358,CISPLATIN,909707,Saos-2,bone,osteosarcoma,-1.397787471,0.948803415
8359,CISPLATIN,909707,Saos-2,bone,osteosarcoma,-1.221696212,1
8360,CISPLATIN,909707,Saos-2,bone,osteosarcoma,-0.897825605,0.843402524
8361,CISPLATIN,909707,Saos-2,bone,osteosarcoma,-0.721734346,1
8362,CISPLATIN,909707,Saos-2,bone,osteosarcoma,-0.39786374,0.916797402
8363,CISPLATIN,909707,Saos-2,bone,osteosarcoma,-0.221772481,0.968206682
8364,CISPLATIN,909707,Saos-2,bone,osteosarcoma,0.102098126,0.894733888
8365,CISPLATIN,909707,Saos-2,bone,osteosarcoma,0.278189385,0.94775871
8366,CISPLATIN,909707,Saos-2,bone,osteosarcoma,0.602059991,0.79491623
8367,CISPLATIN,909707,Saos-2,bone,osteosarcoma,0.77815125,0.745925202
8368,CISPLATIN,753610,SBC-3,lung,carcinoma,-2.397711202,0.988161508
8369,CISPLATIN,753610,SBC-3,lung,carcinoma,-2.221619943,0.896445713
8370,CISPLATIN,753610,SBC-3,lung,carcinoma,-1.897749337,1
8371,CISPLATIN,753610,SBC-3,lung,carcinoma,-1.721658078,0.991805478
8372,CISPLATIN,753610,SBC-3,lung,carcinoma,-1.397787471,0.943787888
8373,CISPLATIN,753610,SBC-3,lung,carcinoma,-1.221696212,0.922447424
8374,CISPLATIN,753610,SBC-3,lung,carcinoma,-0.897825605,0.949017149
8375,CISPLATIN,753610,SBC-3,lung,carcinoma,-0.721734346,0.824185143
8376,CISPLATIN,753610,SBC-3,lung,carcinoma,-0.39786374,0.703630779
